V1,V3,V4,V5,rid,consent,age,gender,hhi,ethnicity,hispanic,education,region,zip,inputstate,votereg,pid3,dem_strength,rep_strength,ind_lean,pid7,educ4,ideo5,marstat,presvote16_post,intent,presvote2020,presvote2020_voted,presvote_2020lean,religpew,pew_bornagain,employ,newsint,urbancity,class,acknowledgment,nationalweight,margin,trumplose,whytrump,tres11,tres22,tres33,duration
R_0CfZnjTArAFritH,10/25/20 9:58,10/25/20 11:52,1,5f95a06c-7105-7ee7-1fa9-30d04ce375f1,1,24,1,8,2,1,3,3,33024,10,1,1,1,NA,NA,1,2,2,5,1,1,1,NA,NA,11,1,1,2,2,4,1,1.363609109,6,NA,NA,NA,NA,NA,113.95
R_UEDYa4inDPmxIv7,10/25/20 11:51,10/25/20 11:56,1,5f95bb05-28e7-e80c-2e64-ed087cf04a57,1,33,1,1,9,1,4,4,92780,5,1,1,1,NA,NA,1,2,1,5,7,1,1,NA,NA,7,2,1,2,2,1,1,0.891275273,8,NA,NA,NA,NA,NA,4.78
R_1FsNzNC81zaIBUk,10/25/20 11:53,10/25/20 11:59,1,5f95bb5b-0259-afc1-e318-7f3142772619,1,27,1,15,1,1,5,1,19533,39,1,3,NA,NA,3,4,3,3,5,2,1,2,NA,NA,12,2,1,1,3,3,6,0.486081992,15,2,NA,NA,NA,NA,5.72
R_1mDFtNyFftmtDBp,10/25/20 11:55,10/25/20 11:59,1,5f95bbf2-5011-4473-d297-f09bfbc0cc44,1,20,2,10,10,1,3,1,11694,33,1,1,2,NA,NA,2,2,2,5,NA,1,1,NA,NA,9,2,8,2,1,3,1,0.695292044,6,NA,NA,NA,NA,NA,4.42
R_2WwMZuGQL7kTCTv,10/25/20 11:55,10/25/20 12:00,1,5f95bbcf-35c2-636f-e385-a3b087d2823c,1,51,1,13,6,12,5,4,90803,5,1,1,1,NA,NA,1,3,1,5,1,1,1,NA,NA,2,2,1,1,1,3,2,1.058676708,2,NA,NA,NA,NA,NA,4.72
R_sKV0fxFfq7BHTix,10/25/20 11:53,10/25/20 12:00,1,5f95bb9d-88ea-7b6d-2ee6-604ee7b0f2a6,1,56,1,3,1,1,2,3,36303,1,1,2,NA,1,NA,7,1,3,5,2,1,2,NA,NA,1,1,3,2,2,4,5,1.330411495,14,2,NA,NA,NA,NA,7.25
R_1k1VYbS0MMRS9gn,10/25/20 11:56,10/25/20 12:02,1,5f95bbf6-3254-2eb3-57bc-6cf6cff4d318,1,36,2,1,1,1,2,2,66048,17,2,5,NA,NA,4,8,1,6,3,7,4,NA,NA,NA,12,2,7,4,1,5,6,1.054587932,14,NA,NA,NA,NA,NA,5.88
R_PRoYiDGqTPMyqQx,10/25/20 11:56,10/25/20 12:03,1,5f95bc2b-f8ea-34fe-3e28-e9213b727a6f,1,20,2,10,2,1,3,3,23237,48,1,1,2,NA,NA,2,2,1,5,NA,3,NA,1,NA,12,2,8,2,2,3,1,0.92026022,2,NA,NA,NA,NA,NA,6.82
R_1nOAODdgdM5MQB6,10/25/20 11:55,10/25/20 12:03,1,5f95bbe3-8f68-e298-a57d-14ed51e399f6,1,47,1,22,1,1,5,1,19114,39,1,2,NA,1,NA,7,3,4,1,2,1,2,NA,NA,1,1,1,1,3,1,1,0.536401439,2,1,yes,NA,NA,NA,8.03
R_28G8laMwfhMzT6t,10/25/20 11:57,10/25/20 12:03,1,5f95bc64-4411-19dc-9dc8-deba444e41cc,1,76,2,22,1,1,6,4,87111,32,1,2,NA,1,NA,7,4,4,1,2,1,2,NA,NA,2,2,5,1,2,2,4,0.935476519,6,2,NA,NA,NA,NA,6.6
R_3RlMQNMVtpxR45Y,10/25/20 11:55,10/25/20 12:06,1,5f95bc16-c316-2a97-ee25-e2d284949e5e,1,61,1,19,1,1,6,4,93274,5,1,3,NA,NA,1,3,4,3,1,3,1,1,NA,NA,1,2,2,1,2,2,3,0.718819971,8,NA,NA,NA,NA,NA,10.53
R_1ePrsIblHXkP7vW,10/25/20 11:58,10/25/20 12:06,1,5f95bc87-8332-e909-9828-123f04de2484,1,52,2,3,16,2,6,3,73106,19,1,1,1,NA,NA,1,4,1,4,1,1,1,NA,NA,2,2,1,1,1,4,1,1.232608787,1,NA,NA,NA,NA,NA,7.92
R_3qKWEtKFQBZRCGo,10/25/20 11:59,10/25/20 12:07,1,5f95bcf9-90d3-1e67-c86a-dec69c4aec70,1,42,1,20,7,1,5,4,81501,6,1,3,NA,NA,2,5,3,3,1,1,1,1,NA,NA,10,2,1,1,2,3,5,0.582841747,7,NA,NA,NA,NA,NA,7.77
R_1f9OQMa221fvOEt,10/25/20 11:55,10/25/20 12:08,1,5f95bbd6-e7de-9200-b9ad-21bcc4f0339a,1,69,2,9,1,1,4,2,44130,36,1,2,NA,2,NA,6,2,4,1,1,3,NA,2,NA,2,2,5,1,2,3,4,1.156994608,14,2,NA,NA,NA,NA,13.33
R_2uDOaGVbOg0m4dB,10/25/20 12:02,10/25/20 12:11,1,5f95bd6b-6e59-a206-67d7-84621d3951ed,1,32,2,6,1,5,2,4,92840,5,1,1,2,NA,NA,2,1,2,1,1,1,1,NA,NA,2,1,1,2,1,2,1,2.672556422,6,NA,NA,NA,NA,NA,8.62
R_UgA9ZE9UKI82GCB,10/25/20 12:05,10/25/20 12:13,1,5f95bdc6-719d-6c22-dd26-1a3dafb59f4f,1,62,2,6,2,1,4,4,85303,3,1,1,1,NA,NA,1,2,1,3,1,3,NA,1,NA,12,2,5,1,1,3,1,1.092057729,3,NA,NA,NA,NA,NA,8.37
R_2aFtpCu9hZkM8fx,10/25/20 12:03,10/25/20 12:14,1,5f95bda6-a8f6-e9fd-1926-302923979c21,1,19,1,-3105,16,15,1,4,85304,3,3,3,NA,NA,3,4,1,6,5,NA,5,1,NA,NA,10,2,8,3,3,4,3,1.550942746,12,NA,NA,NA,NA,NA,10.63
R_2RWTKfe8T09fFxg,10/25/20 11:55,10/25/20 12:14,1,5f95bbe4-9de1-d1c5-cd6f-39c69c4729e1,1,64,1,7,1,1,2,3,29646,42,2,3,NA,NA,2,5,1,3,1,7,4,NA,NA,NA,2,2,5,4,3,3,6,1.082790367,4,NA,NA,NA,NA,NA,19.6
R_2cpve7Htup38ORZ,10/25/20 12:09,10/25/20 12:16,1,5f95bf56-7976-d0b7-b5c0-00cd267f8cc3,1,23,1,1,2,16,2,1,6062,7,1,1,2,NA,NA,2,1,5,5,7,1,3,NA,NA,9,2,2,4,1,4,1,2.348945537,12,NA,NA,NA,NA,NA,6.77
R_272T1hUbpp3fOUb,10/25/20 12:04,10/25/20 12:18,1,5f95bde9-d72e-fb00-dec4-8ea63409a90b,1,34,1,13,1,1,6,2,57785,43,1,2,NA,1,NA,7,4,5,1,2,1,2,NA,NA,1,1,1,2,3,3,6,0.58981969,6,2,NA,NA,NA,NA,13.82
R_2D7HVHwvbfrmgXj,10/25/20 12:09,10/25/20 12:18,1,5f95bf2c-90a0-e638-2ee9-16441dfbd0eb,1,29,2,3,15,2,3,4,91103,5,1,1,1,NA,NA,1,2,3,5,1,3,NA,1,NA,11,2,1,4,2,2,1,1.581044843,14,NA,NA,NA,NA,NA,8.82
R_27UqnuSjzdc9EJK,10/25/20 12:06,10/25/20 12:19,1,5f95be68-e3c2-7842-ebb7-3bc8739d7ef2,1,32,1,21,1,1,5,2,47170,15,1,3,NA,NA,2,5,3,3,5,7,1,2,NA,NA,12,2,1,2,2,3,2,0.543700634,15,2,NA,NA,NA,NA,13.58
R_2w7DMLnDLjTvpkU,10/25/20 12:08,10/25/20 12:20,1,5f95bf1a-0dad-a6e2-304c-b86f33b22536,1,19,2,19,14,1,3,4,84660,46,1,1,2,NA,NA,2,2,1,5,NA,2,1,NA,NA,3,2,1,4,2,4,1,0.856369311,1,NA,NA,NA,NA,NA,11.07
R_1r69HVuJeP6lKAR,10/25/20 12:10,10/25/20 12:20,1,5f95bf88-59da-895c-bc08-d31a6ac31939,1,18,2,1,1,1,2,4,87105,32,2,5,NA,NA,3,4,1,6,5,NA,4,NA,NA,NA,12,2,4,3,3,5,6,0.909865913,2,NA,NA,NA,NA,NA,9.3
R_3kAFonEYyRspQ6r,10/25/20 12:09,10/25/20 12:20,1,5f95bf08-1b0a-c388-7e3f-f0cac20c5446,1,27,1,19,1,1,5,1,10001,33,1,1,1,NA,NA,1,3,1,1,1,3,NA,1,NA,1,1,1,1,1,2,2,0.603734057,2,NA,NA,NA,NA,NA,11.97
R_1jJ0dqgxQcyqcNb,10/25/20 12:08,10/25/20 12:21,1,5f95beed-a317-d7ee-be1f-545ad7882f43,1,21,2,6,1,1,4,4,99353,49,1,1,2,NA,NA,2,2,2,5,NA,1,1,NA,NA,12,2,8,2,2,3,1,0.860299046,5,NA,NA,NA,NA,NA,12.37
R_6XS88l7toh1RBW9,10/25/20 12:13,10/25/20 12:22,1,5f95c026-9c31-4f9c-9d5d-16a7325b1f6f,1,20,1,7,2,16,2,1,11225,33,2,1,2,NA,NA,2,1,4,5,NA,2,1,NA,NA,12,2,4,3,2,3,2,2.348945537,13,NA,NA,NA,NA,NA,8.95
R_21BTvqLOqMOMUws,10/25/20 11:22,10/25/20 12:22,1,5f95b417-135b-d1e4-c338-1b0d8d0489f8,1,20,2,14,1,1,4,4,84663,46,1,3,NA,NA,3,4,2,3,5,NA,1,1,NA,NA,3,2,2,2,2,3,3,0.860299046,2,NA,NA,NA,NA,NA,60.67
R_yx4SNZWlg2Ii4Nj,10/25/20 12:08,10/25/20 12:27,1,5f95befb-5619-cce3-d6f6-0bb36aad63bd,1,26,1,1,2,1,1,4,90001,2,1,1,1,NA,NA,1,1,3,5,1,1,1,NA,NA,2,1,2,2,1,5,6,2.02590428,6,NA,NA,NA,NA,NA,18.65
R_10Ac95UhK1LrJWb,10/25/20 12:09,10/25/20 12:36,1,5f95bf3b-a85c-69b4-eebc-b1498ae63b3d,1,27,1,19,1,1,5,4,99501,2,1,2,NA,1,NA,7,3,2,1,2,1,2,NA,NA,2,2,1,1,1,4,3,0.505825716,2,2,NA,NA,NA,NA,27.35
R_3rv9GDBBf0Z9X33,10/25/20 12:41,10/25/20 12:50,1,5f95c698-c2a7-2a6a-475d-2314c761cd2c,1,40,1,24,1,1,6,4,97214,38,1,2,NA,1,NA,7,4,3,1,2,1,2,NA,NA,5,1,4,2,1,3,3,0.642040373,11,2,NA,NA,NA,NA,8.65
R_1pRS7i1cQ65duFt,10/25/20 12:40,10/25/20 12:51,1,5f95c67c-18ae-05b4-b4d7-83943ee98ffa,1,26,2,8,1,1,2,3,23838,48,1,2,NA,1,NA,7,1,4,2,2,2,2,NA,NA,12,2,7,2,2,4,6,0.826983276,13,2,NA,NA,NA,NA,10.4
R_0Jwz0e7D5JWGSK5,10/25/20 12:44,10/25/20 12:58,1,5f95c750-9b29-7219-1eb9-876e3cd1b770,1,23,1,4,2,1,2,2,60162,14,1,3,NA,NA,1,3,1,3,5,1,1,1,NA,NA,12,2,3,3,2,4,1,2.08380396,9,NA,NA,NA,NA,NA,13.87
R_1rJNoRHyzlDLSDn,10/25/20 12:51,10/25/20 12:59,1,5f95c909-c878-e4c3-7a13-50aaac87749d,1,55,1,24,1,1,5,1,15367,39,1,2,NA,2,NA,6,3,4,1,2,1,2,NA,NA,2,2,1,2,3,2,3,0.618207241,1,2,NA,NA,NA,NA,7.27
R_33DNDegqGQe57XG,10/25/20 12:54,10/25/20 12:59,1,5f95c9de-d34d-67ab-57c4-eb3029b85e51,1,72,2,20,1,1,4,4,95118,5,1,1,1,NA,NA,1,2,2,1,1,1,1,NA,NA,1,2,5,1,2,3,3,1.711064198,11,NA,NA,NA,NA,NA,5.43
R_2ROcVGGAq8REJiQ,10/25/20 12:51,10/25/20 12:59,1,5f95c8e9-83b3-2056-9094-b86fc249dbaf,1,36,1,12,1,1,5,3,39750,25,1,2,NA,1,NA,7,3,4,1,2,1,2,NA,NA,1,1,1,3,3,3,1,0.575512249,2,2,NA,NA,NA,NA,8.93
R_3huySmKIiC9cQj6,10/25/20 12:53,10/25/20 13:00,1,5f95c950-afc6-5e57-72e8-4bc5457b2490,1,52,1,5,1,1,5,2,48653,23,1,3,NA,NA,3,4,3,3,5,1,1,1,NA,NA,2,2,6,1,3,5,2,0.821863211,6,NA,NA,NA,NA,NA,7.65
R_1IXbdbWMf9ndOyn,10/25/20 12:54,10/25/20 13:01,1,5f95c9b8-71ab-07d5-34e7-861014bc9957,1,28,2,9,1,1,6,1,19432,39,1,2,NA,2,NA,6,4,3,1,7,2,2,NA,NA,2,2,1,2,2,3,2,0.474305691,14,2,NA,NA,NA,NA,6.32
R_2zU7hWMQt3OL4FZ,10/25/20 12:52,10/25/20 13:01,1,5f95c92c-c189-f2be-3eb2-ea829927e59d,1,19,2,19,9,1,2,1,17011,39,1,1,1,NA,NA,1,1,2,5,NA,3,NA,1,NA,9,2,8,3,2,3,2,1.192478509,13,NA,NA,NA,NA,NA,9.13
R_3MxtyVU3wOYeKJO,10/25/20 12:53,10/25/20 13:01,1,5f95c990-c643-fc0c-ef36-23ddd098e76f,1,35,2,23,1,1,5,3,40026,18,1,1,1,NA,NA,1,3,2,1,1,1,1,NA,NA,12,2,1,1,3,3,1,0.565100912,2,NA,NA,NA,NA,NA,8.18
R_cJ7trxeB8hYxNYd,10/25/20 12:56,10/25/20 13:01,1,5f95ca27-8eb0-5cb7-015d-2d756e70d98b,1,38,2,5,1,1,2,1,16350,39,1,3,NA,NA,2,5,1,6,1,7,1,2,NA,NA,9,1,2,4,3,5,6,0.728086457,15,1,None,NA,NA,NA,4.92
R_3lYwqa7dRAqdOtH,10/25/20 12:57,10/25/20 13:01,1,5f95ca7d-eb0d-89b0-aa1f-500e27125e0f,1,33,2,23,1,12,6,4,87112,32,1,2,NA,1,NA,7,4,2,1,2,1,2,NA,NA,2,1,1,1,2,3,6,0.798036982,10,1,None,NA,NA,NA,4.27
R_1kSsFcbE6UNVpqq,10/25/20 12:39,10/25/20 13:01,1,5f95c645-87bc-6bb3-ddb9-b5be3280f6fa,1,40,1,24,1,1,6,4,97218,38,1,1,1,NA,NA,1,4,3,1,1,2,1,NA,NA,11,2,1,2,3,1,2,0.797440855,1,NA,NA,NA,NA,NA,22.33
R_3gYqj11oFDhsuN7,10/25/20 12:51,10/25/20 13:01,1,5f95c8f6-677d-f110-a95b-05b5c24a3a08,1,66,1,11,1,1,5,1,14226,33,1,1,1,NA,NA,1,3,2,1,1,1,1,NA,NA,10,2,5,1,2,3,1,0.589395779,11,NA,NA,NA,NA,NA,10.33
R_2Ysk51L6i7TbmWa,10/25/20 12:52,10/25/20 13:01,1,5f95c985-978b-3c10-2204-8d3a50498f86,1,76,2,16,1,1,5,3,74464,37,1,3,NA,NA,3,4,3,3,1,2,1,2,NA,NA,1,1,5,1,3,3,3,0.783777507,15,2,NA,NA,NA,NA,8.8
R_3QE5VPukjUwEGF8,10/25/20 12:52,10/25/20 13:01,1,5f95c930-f658-6d89-d0d4-1d4148a13542,1,73,2,1,1,1,3,3,32966,10,1,2,NA,1,NA,7,2,5,3,1,3,NA,2,NA,2,2,5,1,2,1,1,1.648949065,5,2,NA,NA,NA,NA,9.57
R_2WYCzZ9LhGc485A,10/25/20 12:52,10/25/20 13:02,1,5f95c95e-1eba-0abc-d9a3-c69d7146ffb0,1,61,1,7,1,1,2,3,33909,10,1,1,1,NA,NA,1,1,2,3,1,3,NA,1,NA,12,2,1,1,2,4,2,1.268407853,3,NA,NA,NA,NA,NA,9.43
R_3hsxa5xLZTBon14,10/25/20 12:54,10/25/20 13:02,1,5f95c998-084d-c432-c29c-61a788e7492f,1,39,2,1,1,1,5,3,71292,19,1,4,NA,NA,3,4,3,3,1,1,1,1,NA,NA,5,2,2,4,3,4,3,0.565100912,9,NA,NA,NA,NA,NA,7.95
R_1GCjVmlyoZ4SH1z,10/25/20 12:57,10/25/20 13:02,1,5f95ca7d-a026-868f-18cd-8fe9de34495f,1,26,2,10,1,1,5,3,28401,34,1,2,NA,1,NA,7,3,3,1,2,1,2,NA,NA,11,2,1,1,1,3,3,0.461626224,8,2,NA,NA,NA,NA,4.9
R_88mkxaaJNaL4vrr,10/25/20 12:56,10/25/20 13:02,1,5f95ca2e-a1d6-db45-6dad-c4544f8919ea,1,33,1,15,1,1,5,1,7067,31,1,4,NA,NA,3,4,3,6,5,7,4,NA,NA,NA,12,2,2,4,2,4,1,0.507961188,5,NA,NA,NA,NA,NA,5.72
R_3Ld9EQenrJB3bpS,10/25/20 12:54,10/25/20 13:02,1,5f95c965-247f-1f5a-f231-abb2c7dc6c5e,1,61,1,8,1,1,3,2,54956,51,1,3,NA,NA,1,3,2,2,5,1,1,1,NA,NA,11,2,1,1,3,4,3,1.068598678,14,NA,NA,NA,NA,NA,8.63
R_XApj6g69OLuGjmx,10/25/20 12:55,10/25/20 13:03,1,5f95c9ee-e1d5-a9b1-953a-40dc32cdf420,1,50,1,5,1,1,3,4,84701,46,1,2,NA,2,NA,6,2,3,6,1,3,NA,2,NA,2,2,5,1,3,3,3,1.353442797,14,2,NA,NA,NA,NA,7.47
R_2v0umYy6ktNDJBQ,10/25/20 12:57,10/25/20 13:03,1,5f95ca71-4392-1826-2f20-0b6b2844ab55,1,44,2,4,1,1,5,3,34471,10,1,1,1,NA,NA,1,3,2,2,1,1,1,NA,NA,2,1,2,1,3,4,2,0.632713379,14,NA,NA,NA,NA,NA,5.4
R_Y5rrpo1imn3XpgR,10/25/20 12:57,10/25/20 13:03,1,5f95ca46-f58f-8e4d-f8ce-bfb07517167b,1,46,2,4,1,1,5,4,89081,29,1,3,NA,NA,2,5,3,3,3,2,1,2,NA,NA,11,2,2,1,2,4,3,0.528603383,11,2,NA,NA,NA,NA,6.57
R_1C3FJKg42QewMBc,10/25/20 12:50,10/25/20 13:03,1,5f95c8fd-21c6-531b-85a7-099ad3a57491,1,62,2,20,1,1,2,1,14760,33,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,2,2,1,1,2,4,1,0.844810774,2,NA,NA,NA,NA,NA,12.78
R_PBaxeT9aqEAl45j,10/25/20 12:51,10/25/20 13:04,1,5f95c935-7299-cbfe-34dd-3d7621e814c9,1,69,1,2,1,1,3,2,55379,24,1,2,NA,1,NA,7,2,5,3,2,1,2,NA,NA,1,2,5,1,2,5,6,0.860356589,8,2,NA,NA,NA,NA,12.25
R_3edYcVIHxewmIVe,10/25/20 12:54,10/25/20 13:04,1,5f95c9af-dd30-598c-0fcb-f02b7541163c,1,69,1,3,1,1,6,2,60625,14,1,1,1,NA,NA,1,4,2,3,1,1,1,NA,NA,9,2,3,1,1,4,1,0.725633563,8,NA,NA,NA,NA,NA,9.85
R_3KxfA22olGi1e08,10/25/20 12:56,10/25/20 13:04,1,5f95ca09-bd15-3a03-89c6-9489a5bc83e2,1,25,2,3,1,1,5,2,53211,51,1,1,2,NA,NA,2,3,3,5,1,3,NA,1,NA,1,2,1,3,1,3,1,0.699667478,2,NA,NA,NA,NA,NA,8.18
R_QcUWkSnxMYEBDPz,10/25/20 12:57,10/25/20 13:04,1,5f95ca68-d1ae-243b-9936-d1d62fa041c6,1,41,1,-3105,1,1,5,4,83467,13,2,3,NA,NA,1,3,3,2,5,7,2,2,NA,NA,9,2,2,1,3,4,5,0.591838089,1,2,NA,NA,NA,NA,7.62
R_Yc7VLalSFlVLeqR,10/25/20 12:54,10/25/20 13:04,1,5f95c9c9-8707-4ac6-9938-f9a19d4685d3,1,53,1,24,1,3,6,3,33328,10,1,2,NA,1,NA,7,4,4,1,3,3,NA,2,NA,5,2,1,1,2,2,2,1.588658955,15,2,NA,NA,NA,NA,10.32
R_2uvXEX3aDrZLePe,10/25/20 12:56,10/25/20 13:05,1,5f95ca3b-05a1-2ea6-3d94-5ad37cfbd8fa,1,24,2,3,1,1,3,3,28621,34,2,3,NA,NA,3,4,2,3,5,2,4,NA,NA,NA,10,2,7,2,2,4,3,0.781931616,8,NA,NA,NA,NA,NA,9.18
R_x3KgdxI29NAoazL,10/25/20 12:57,10/25/20 13:05,1,5f95ca88-5c18-722f-553f-4197659b944e,1,65,1,20,1,1,5,2,44614,36,1,3,NA,NA,2,5,3,4,1,2,1,2,NA,NA,1,2,5,1,3,2,5,0.5079257,9,2,NA,NA,NA,NA,7.87
R_1OOIz7XVb9SYHqr,10/25/20 12:53,10/25/20 13:05,1,5f95c96f-4e67-3590-c065-23f059614983,1,58,2,1,1,1,2,2,44708,36,1,2,NA,2,NA,6,1,4,5,1,3,NA,1,NA,1,2,6,2,2,5,6,1.594125461,6,NA,NA,NA,NA,NA,12.22
R_3m7t4ozA0z2qX3B,10/25/20 12:59,10/25/20 13:05,1,5f95cad1-c279-f1bd-d378-58f0ac6d2973,1,41,2,19,1,1,6,2,54115,51,1,3,NA,NA,3,4,4,3,1,1,1,3,NA,NA,12,2,1,3,2,3,3,0.88808211,12,NA,NA,NA,NA,NA,6.4
R_245Dh8lhzOqume5,10/25/20 12:55,10/25/20 13:06,1,5f95c9f9-e21c-608f-77e0-1d9189f605f9,1,50,1,6,1,1,2,4,80904,6,1,4,NA,NA,1,3,1,3,1,1,3,NA,1,NA,3,2,4,2,2,4,3,1.431422563,14,NA,NA,NA,NA,NA,10.52
R_1jH9pPQcJuRSxeu,10/25/20 12:59,10/25/20 13:06,1,5f95cb1f-f537-24fd-6b7f-da1dc20dc275,1,67,2,12,1,1,5,2,57104,43,1,2,NA,2,NA,6,3,4,1,7,4,NA,NA,NA,1,2,5,1,2,4,6,0.583093895,3,NA,NA,NA,NA,NA,6.43
R_1InRiUe0ybpkw5e,10/25/20 12:57,10/25/20 13:06,1,5f95ca52-56b3-5796-7392-cf9f7c0d92b1,1,54,2,4,1,1,2,1,18505,39,1,1,1,NA,NA,1,1,3,4,1,3,NA,1,NA,2,2,6,2,1,3,4,1.100582629,1,NA,NA,NA,NA,NA,9.27
R_R4UhbzH86UyDnrz,10/25/20 12:54,10/25/20 13:06,1,5f95c9be-1935-4e9f-3ea9-7e575027b697,1,55,2,-3105,1,1,4,3,77581,45,1,3,NA,NA,2,5,2,4,1,2,3,NA,2,NA,1,1,1,1,2,3,6,0.994473761,13,2,NA,NA,NA,NA,11.6
R_2YIWCbjSDiOkP20,10/25/20 12:55,10/25/20 13:06,1,5f95ca31-146d-0ad1-8949-e34e8ded6b82,1,68,2,10,1,1,5,1,17319,39,1,2,NA,1,NA,7,3,5,1,2,1,2,NA,NA,2,2,5,2,2,3,3,0.37967941,5,2,NA,NA,NA,NA,10.55
R_elGvwvF9ZV7aiqt,10/25/20 13:01,10/25/20 13:06,1,5f95cb55-31a2-e6c0-712c-5c76caf6bc8d,1,36,1,7,1,1,5,3,32801,10,3,3,NA,NA,1,3,3,3,1,7,5,1,NA,NA,12,2,1,1,1,4,1,0.610205581,6,NA,NA,NA,NA,NA,5.5
R_2wQVATmMsaQdHTl,10/25/20 12:59,10/25/20 13:06,1,5f95caf6-73c1-7d3c-35f8-802c25be850b,1,22,1,-3105,16,15,2,4,90037,5,1,1,2,NA,NA,2,1,6,5,7,1,1,NA,NA,12,2,4,2,2,4,2,1.550942746,15,NA,NA,NA,NA,NA,7.2
R_20Y8XVhyysh6PwC,10/25/20 12:57,10/25/20 13:06,1,5f95ca84-3fb1-daa6-ab76-f230d72e9609,1,27,2,5,1,1,1,2,57107,43,1,3,NA,NA,1,3,1,1,5,7,1,1,NA,NA,9,2,4,3,1,4,2,1.069999079,5,NA,NA,NA,NA,NA,9.02
R_3HzYEORDMYEQP9Q,10/25/20 12:55,10/25/20 13:06,1,5f95ca1e-b04b-39fe-810e-464ae60b66b3,1,20,2,1,1,1,5,3,77049,45,2,2,NA,1,NA,7,3,3,5,NA,1,2,NA,NA,11,1,4,1,1,3,5,0.489454219,8,2,NA,NA,NA,NA,10.95
R_d0asgAm9QfNrLwt,10/25/20 12:51,10/25/20 13:07,1,5f95c906-be30-14db-af27-d6387e151b1a,1,71,2,2,1,15,2,3,78616,45,1,1,2,NA,NA,2,1,4,6,7,1,1,NA,NA,2,1,5,1,3,5,1,2.403187505,14,NA,NA,NA,NA,NA,16.15
R_2COoEOapul4y9WZ,10/25/20 12:55,10/25/20 13:07,1,5f95ca1e-cb64-fecd-55a0-a57169b603a8,1,63,2,3,1,1,6,3,74075,37,1,1,1,NA,NA,1,4,2,5,7,1,1,NA,NA,12,2,1,1,2,4,1,0.549609782,5,NA,NA,NA,NA,NA,11.47
R_3Rsd3vArwJCTwoS,10/25/20 12:56,10/25/20 13:07,1,5f95ca27-6906-9e42-dab9-f7c83211319a,1,29,1,7,1,3,6,3,33010,10,1,3,NA,NA,2,5,4,2,1,2,1,2,NA,NA,12,2,1,4,1,4,6,0.987027531,15,2,NA,NA,NA,NA,11.17
R_1re6lh1vbPzuWHE,10/25/20 12:59,10/25/20 13:07,1,5f95cac5-7158-b91a-6fd4-22de67c3ffa0,1,42,2,3,1,1,5,3,78244,45,1,1,2,NA,NA,2,3,2,5,7,1,1,NA,NA,11,1,7,2,1,4,1,0.540122761,11,NA,NA,NA,NA,NA,8.75
R_3HZkjW3mhbMy5Bj,10/25/20 12:59,10/25/20 13:07,1,5f95cafe-cbe0-4333-db1a-03c8316f95a0,1,45,2,1,1,1,2,3,29653,42,1,4,NA,NA,3,4,1,5,6,2,1,2,NA,NA,11,1,4,1,3,4,6,0.912592992,13,2,NA,NA,NA,NA,7.92
R_3PNd8CF2VxLM9ZE,10/25/20 12:58,10/25/20 13:08,1,5f95cabe-3797-9130-f446-185a469b5af2,1,51,2,4,1,1,2,3,35160,1,1,2,NA,1,NA,7,1,5,3,2,1,2,NA,NA,1,1,7,2,3,5,4,1.051771219,8,1,There was no answer for me to select. I’m not sure what my thoughts are on this issue.,NA,NA,NA,9.18
R_3j2mQzYnJLXaA7N,10/25/20 12:55,10/25/20 13:08,1,5f95ca0d-006a-a734-eea7-213d7fa50f59,1,55,1,2,1,1,6,3,27577,34,1,2,NA,1,NA,7,4,5,4,2,1,2,NA,NA,2,2,1,1,2,4,2,0.854202356,5,2,NA,NA,NA,NA,12.85
R_31RTBopx6flaFSt,10/25/20 12:59,10/25/20 13:08,1,5f95cb01-bca7-c80b-61b2-d2311c8fb654,1,78,2,2,1,1,2,3,32825,10,1,1,1,NA,NA,1,1,2,4,1,3,NA,1,NA,2,2,5,1,2,3,1,1.743954679,1,NA,NA,NA,NA,NA,8.83
R_AL3gkq3KnL4tC2B,10/25/20 13:01,10/25/20 13:08,1,5f95cb38-695b-18ce-b932-c356a1f40557,1,43,1,4,1,1,2,2,45711,36,1,3,NA,NA,3,4,1,3,6,7,2,3,NA,NA,12,2,6,3,3,4,6,1.090553822,7,NA,NA,NA,NA,NA,7.33
R_1gbYCsLeXhbrSo6,10/25/20 13:02,10/25/20 13:08,1,5f95cba6-3002-11f4-efa5-0cea6b7e66bd,1,39,1,1,1,1,3,4,90017,5,2,3,NA,NA,3,4,2,3,2,7,4,NA,NA,NA,2,1,6,3,1,5,3,0.895365186,14,NA,NA,NA,NA,NA,5.62
R_3jV6QDuWl2O0DO4,10/25/20 12:58,10/25/20 13:08,1,5f95caa0-530d-bd1c-a25f-f679f38180d6,1,52,2,4,1,1,5,3,42025,18,1,2,NA,2,NA,6,3,4,1,2,1,2,NA,NA,1,1,6,1,3,5,2,0.587103984,2,2,NA,NA,NA,NA,10.52
R_2BqvDutlslFhu9J,10/25/20 12:56,10/25/20 13:09,1,5f95ca5b-f465-fe33-9f79-6a01e5a58029,1,40,2,2,1,1,3,2,44052,36,1,1,1,NA,NA,1,2,2,2,7,3,NA,1,NA,1,1,6,3,2,5,3,1.116441195,11,NA,NA,NA,NA,NA,12.05
